TRAVELER_ID,GENDER,AGE_GRP,INCOME,trip_day,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,SIDO,GUNGU,VISIT_AREA_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,sort
a001661,1,20,4,2,5,4,2,2,3,6,3,4,3,1,1,서울특별시,종로구,쉬어매드니스 연극장,150,3,0,5,4,5,1904
a000131,0,20,4,2,2,4,2,3,4,5,4,5,4,1,1,인천,연수구,스퀘어원,60,4,1,4,4,4,129
a002158,1,20,3,2,3,4,2,3,3,4,5,5,5,8,0,경기,고양시,스타필드 고양,210,4,1,4,3,3,169
a012119,1,20,2,1,3,4,2,3,3,4,5,5,5,1,1,경기,고양시,스타필드 고양,150,4,1,5,5,5,770
a008406,1,20,5,2,1,4,2,3,3,4,5,5,5,3,2,경기,고양시,스타필드 고양,30,4,1,4,5,4,76
a004132,1,20,2,2,2,4,2,3,3,4,5,5,5,2,1,경기,고양시,스타필드 고양,90,4,1,5,5,5,313
a003048,1,20,3,1,4,4,2,3,3,4,5,5,5,1,1,경기,고양시,스타필드 고양,300,4,1,5,5,5,759
a000080,0,20,4,8,2,4,2,3,3,4,5,5,5,1,1,경기,고양시,스타필드 고양,60,4,0,4,3,4,54
a002809,1,20,4,2,8,4,2,3,3,4,5,5,5,2,1,경기,고양시,스타필드 고양,330,4,0,4,4,4,1146
a004349,0,20,2,2,5,2,2,2,4,3,2,6,3,1,0,경기,안성시,스타필드 안성,30,4,0,5,4,3,446
a007089,1,20,4,1,3,2,2,2,4,3,2,6,3,1,1,경기,안성시,스타필드 안성,150,4,0,3,3,3,1498
a004974,1,20,3,2,4,2,2,2,4,3,2,6,3,3,1,경기,안성시,스타필드 안성,60,4,1,4,4,4,569
a002004,0,20,4,2,2,2,2,2,4,3,2,6,3,3,4,경기,안성시,스타필드 안성,60,4,0,4,4,4,419
a000116,0,20,4,3,1,5,2,2,3,3,3,3,5,1,0,서울,강남구,스타필드 코엑스몰,30,4,1,4,4,4,1405
a013871,1,20,3,3,3,5,2,2,3,3,3,3,5,1,1,서울,강남구,스타필드 코엑스몰,60,4,1,4,4,4,409
a007621,1,20,6,1,4,5,2,2,3,3,3,3,5,1,0,서울,강남구,스타필드 코엑스몰,60,4,1,4,5,5,1243
a003021,0,20,2,3,1,5,2,2,3,3,3,3,5,6,1,서울,강남구,스타필드 코엑스몰,60,4,0,5,5,5,1031
a000182,0,20,5,3,2,5,2,2,3,3,3,3,5,1,1,서울,강남구,스타필드 코엑스몰,30,4,0,5,5,5,566
a000788,1,20,4,3,3,5,2,2,3,3,3,3,5,3,1,서울,강남구,스타필드 코엑스몰,150,4,0,4,4,4,1176
d004175,1,20,4,2,1,5,2,2,3,3,3,3,5,5,1,서울,강남구,스타필드 코엑스몰,60,4,1,4,5,4,839
a005503,1,20,4,2,5,5,2,2,3,3,3,3,5,7,1,서울,강남구,스타필드 코엑스몰,30,4,0,5,5,5,966
a017655,1,20,1,1,2,5,2,2,3,3,3,3,5,1,1,서울,강남구,스타필드 코엑스몰,240,4,1,4,4,4,140
a000939,0,20,1,1,2,3,2,2,3,3,4,5,5,3,1,경기,하남시,스타필드 하남,30,4,0,5,5,5,1128
a004497,0,20,3,1,1,3,2,2,3,3,4,5,5,2,1,경기,하남시,스타필드 하남,120,4,0,3,2,3,404
a006054,0,20,3,2,6,3,2,2,3,3,4,5,5,7,1,경기,하남시,스타필드 하남,90,4,0,4,3,4,1843
a007185,1,20,4,1,3,3,2,2,3,3,4,5,5,5,0,경기,하남시,스타필드 하남,90,4,1,4,4,4,945
a009429,0,20,5,3,1,3,2,2,3,3,4,5,5,2,1,경기,하남시,스타필드 하남,30,4,1,5,5,5,1568
a004490,1,20,3,1,1,3,2,2,3,3,4,5,5,1,0,경기,하남시,스타필드 하남,120,4,0,5,5,5,926
a005400,0,20,1,2,1,3,2,2,3,3,4,5,5,1,0,경기,하남시,스타필드 하남,60,4,0,5,5,5,931
a001764,0,20,3,1,1,3,2,2,3,3,4,5,5,2,0,경기,하남시,스타필드 하남,60,4,1,5,5,5,261
a008224,1,20,4,3,1,3,2,2,3,3,4,5,5,1,1,경기,하남시,스타필드 하남,150,4,0,4,1,3,1411
a003798,1,20,4,3,1,3,2,2,3,3,4,5,5,1,1,경기,하남시,스타필드 하남,120,4,1,5,5,5,1514
a005151,1,20,2,1,1,3,2,2,2,4,4,4,6,1,0,경기,부천시,스타필드시티 부천,30,4,0,1,1,3,1171
a002344,1,20,4,3,1,3,2,2,2,4,4,4,6,1,1,경기,부천시,스타필드시티 부천,60,4,1,4,4,4,1575
a003057,0,20,4,2,3,3,2,2,2,4,4,4,6,3,1,경기,부천시,스타필드시티 부천,90,4,0,5,5,5,1162
a002118,1,20,2,2,2,6,1,1,4,5,7,5,6,3,1,서울,마포구,시간의조각 계절,90,3,0,3,1,2,1739
a002064,1,20,4,2,3,6,1,2,4,6,6,7,6,3,1,서울,종로구,시온아트홀,120,3,0,3,2,3,1263
a003705,1,20,3,3,2,3,3,2,4,3,4,3,5,1,0,경기,시흥시,시흥갯골생태공원,150,1,0,5,3,5,870
a009775,0,20,9,1,2,3,3,2,4,3,4,3,5,2,1,경기,시흥시,시흥갯골생태공원,60,1,1,5,5,5,1397
a011188,0,20,6,2,1,3,3,2,4,3,4,3,5,3,1,경기,시흥시,시흥갯골생태공원,60,1,0,4,3,4,1301
a010285,1,20,4,3,2,3,3,2,4,3,4,3,5,1,0,경기,시흥시,시흥갯골생태공원,90,1,0,5,4,4,326
a003705,1,20,3,3,2,4,3,2,3,4,3,4,4,1,0,경기,시흥시,시흥프리미엄아울렛,240,4,0,5,5,5,869
a007699,0,20,2,1,2,4,3,2,3,4,3,4,4,2,0,경기,시흥시,시흥프리미엄아울렛,150,4,0,4,4,4,24
a009775,0,20,9,1,2,4,3,2,3,4,3,4,4,2,1,경기,시흥시,시흥프리미엄아울렛,30,4,1,4,5,5,1396
a002445,1,20,1,2,1,4,3,2,3,4,3,4,4,3,1,경기,시흥시,시흥프리미엄아울렛,270,4,0,5,5,5,1215
a003368,1,20,1,2,1,1,2,1,7,4,6,5,2,9,1,경기,포천시,신북리조트스프링폴 야외워터파크,270,6,0,4,4,4,1801
a003759,0,20,1,3,1,5,2,2,3,4,2,1,6,1,1,서울,강남구,신사동가로수길,30,4,1,4,4,4,1619
a004227,0,20,3,2,4,5,2,2,3,4,2,1,6,2,0,서울,강남구,신사동가로수길,300,4,0,4,3,3,832
a007837,1,20,3,1,1,4,3,4,3,4,4,4,5,1,0,서울,서초구,신세계백화점 강남점,30,4,1,5,5,5,1627
a004277,1,20,5,1,6,4,3,4,3,4,4,4,5,1,1,서울,서초구,신세계백화점 강남점,30,4,1,4,3,3,1690
a001661,1,20,4,2,5,4,3,4,3,4,4,4,5,1,1,서울,서초구,신세계백화점 강남점,90,4,1,4,4,4,1906
a015308,1,20,1,2,5,4,3,4,3,4,4,4,5,10,1,서울,서초구,신세계백화점 강남점,90,4,0,4,4,4,1220
a012416,1,20,2,2,1,4,3,4,3,4,4,4,5,4,0,서울,서초구,신세계백화점 강남점,60,4,1,5,5,5,613
a002949,1,20,5,3,4,4,3,4,3,4,4,4,5,1,1,서울,서초구,신세계백화점 강남점,150,4,0,4,4,4,1115
a004029,1,20,1,2,1,4,3,4,3,4,4,4,5,1,0,서울,서초구,신세계백화점 강남점,30,4,1,5,5,5,1684
a012173,1,20,2,1,2,4,3,4,3,4,4,4,5,7,1,서울,서초구,신세계백화점 강남점,30,4,1,5,5,5,1523
a018061,0,20,2,1,4,4,3,4,3,4,4,4,5,2,0,서울,서초구,신세계백화점 강남점,60,4,1,4,4,4,1694
a004499,1,20,3,6,1,4,3,4,3,4,4,4,5,1,0,서울,서초구,신세계백화점 강남점,60,4,1,4,3,3,1069
a010382,1,20,3,1,2,4,3,4,3,4,4,4,5,2,0,서울,서초구,신세계백화점 강남점,30,4,1,5,5,5,1609
a002992,0,20,7,1,2,4,3,4,3,4,4,4,5,2,0,서울,서초구,신세계백화점 강남점,30,4,0,5,3,5,679
a004415,1,20,4,2,1,4,3,4,3,4,4,4,5,2,0,서울,서초구,신세계백화점 강남점,60,4,1,4,4,4,573
a018142,1,20,4,1,2,4,3,4,3,4,4,4,5,3,1,서울,서초구,신세계백화점 강남점,30,4,1,4,3,3,1901
a017829,0,20,6,1,3,4,3,4,3,4,4,4,5,3,1,서울,서초구,신세계백화점 강남점,30,4,1,5,4,5,1374
a004499,1,20,3,6,1,4,3,4,3,4,4,4,5,1,0,서울,서초구,신세계백화점 강남점,30,4,1,5,5,5,1068
a000117,1,20,2,2,2,4,3,4,3,4,4,4,5,8,1,서울,서초구,신세계백화점 강남점,60,4,1,4,4,4,94
a007004,0,20,4,1,3,5,3,3,3,3,3,3,3,1,0,서울,중구,신세계백화점 본점,60,4,0,4,4,4,1783
a003525,0,20,5,2,3,5,3,3,3,3,3,3,3,1,1,서울,중구,신세계백화점 본점,90,4,1,3,3,3,1818
a001288,1,20,6,3,4,5,3,3,3,3,3,3,3,1,0,서울,중구,신세계백화점 본점,30,4,0,3,4,3,663
a001288,1,20,6,3,4,5,3,3,3,3,3,3,3,1,0,서울,중구,신세계백화점 본점,120,4,0,4,3,3,670
a012198,1,20,1,2,2,5,3,3,3,3,3,3,3,1,3,서울,중구,신세계백화점 본점,30,4,1,5,5,5,182
a007610,0,20,3,1,2,5,3,3,3,3,3,3,3,1,0,서울,중구,신세계백화점 본점,60,4,0,5,5,5,473
a015272,0,20,4,2,1,5,3,3,3,3,3,3,3,7,1,서울,중구,신세계백화점 본점,60,4,0,5,4,3,242
a001288,1,20,6,3,4,5,3,3,3,3,3,3,3,1,0,서울,중구,신세계백화점 본점,120,4,0,4,4,4,666
a001288,1,20,6,3,4,6,2,3,2,3,2,2,4,1,0,서울,중구,신세계백화점 본점 신관,30,4,0,4,3,3,667
a006539,0,20,4,1,2,5,2,3,5,5,4,3,4,4,0,경기,의정부시,신세계백화점 의정부점,60,4,1,3,3,2,519
a006890,0,20,2,1,2,5,2,3,5,5,4,3,4,4,0,경기,의정부시,신세계백화점 의정부점,60,4,1,4,3,3,1775
a000327,1,20,4,2,2,2,1,3,3,3,2,5,5,1,1,서울,영등포구,신세계백화점 타임스퀘어점,120,4,0,4,4,4,377
a000669,0,20,2,2,3,2,1,3,3,3,2,5,5,1,0,서울,영등포구,신세계백화점 타임스퀘어점,90,4,1,5,5,5,625
a001999,1,20,3,2,9,2,1,3,3,3,2,5,5,1,0,서울,영등포구,신세계백화점 타임스퀘어점,60,4,1,4,4,4,986
a004862,0,20,1,2,2,4,4,2,3,4,4,4,4,3,1,서울,서초구,신세계센트럴시티,150,4,0,5,5,5,198
a000588,1,20,5,3,2,4,4,2,3,4,4,4,4,3,3,서울,서초구,신세계센트럴시티,30,4,1,3,3,3,1887
a005241,0,20,5,1,12,3,3,3,3,4,4,4,5,1,0,경기,여주시,신세계프리미엄아울렛 여주,120,4,0,5,5,5,722
a001080,1,20,5,4,5,3,3,3,3,4,4,4,5,3,1,경기,여주시,신세계프리미엄아울렛 여주,120,4,0,4,4,4,476
a007821,1,20,6,1,3,3,3,3,3,4,4,4,5,5,0,경기,여주시,신세계프리미엄아울렛 여주,180,4,1,4,5,5,964
a000223,1,20,4,1,3,3,3,3,3,4,4,4,5,1,1,경기,여주시,신세계프리미엄아울렛 여주,90,4,1,5,5,5,677
a015295,1,20,4,1,1,3,3,3,3,4,4,4,5,2,0,경기,여주시,신세계프리미엄아울렛 여주,60,4,1,4,3,3,1907
a010135,1,20,1,4,1,3,3,3,3,4,4,4,5,2,3,경기,여주시,신세계프리미엄아울렛 여주,240,4,1,4,4,4,554
a001132,1,20,4,4,2,4,3,3,6,5,5,3,3,7,0,서울,서대문구,신촌파랑고래,30,3,0,5,5,5,940
a001962,1,20,3,2,3,4,2,2,5,6,2,3,6,3,1,인천,중구,신포국제시장,60,4,0,4,3,3,1478
a007078,1,20,1,1,5,4,2,2,5,6,2,3,6,1,1,인천,중구,신포국제시장,60,4,1,4,4,4,265
d008179,0,20,4,3,1,4,2,2,5,6,2,3,6,7,1,인천,중구,신포국제시장,60,4,1,4,4,4,1652
a007078,1,20,1,1,5,4,2,2,5,6,2,3,6,1,1,인천,중구,신포국제시장,30,4,0,3,4,4,263
a002398,1,20,4,2,4,4,2,2,5,6,2,3,6,1,1,인천,중구,신포국제시장,60,4,0,4,3,4,1722
d008179,0,20,4,3,1,4,2,2,5,6,2,3,6,7,1,인천,중구,신포국제시장,60,4,1,4,4,4,1651
a011514,0,20,4,2,2,3,3,2,3,4,4,5,5,7,0,서울,종로구,쌈지길,30,4,0,3,2,2,359
a002712,1,20,5,1,1,3,3,2,3,4,4,5,5,2,0,서울,종로구,쌈지길,30,4,1,5,5,5,1360
a002315,1,20,5,3,3,3,3,2,3,4,4,5,5,10,1,서울,종로구,쌈지길,30,4,1,2,1,1,598
a005322,1,20,4,1,3,3,3,2,3,4,4,5,5,1,1,서울,종로구,쌈지길,30,4,1,3,3,2,1701
a005693,0,20,3,2,1,3,3,2,3,4,4,5,5,1,0,서울,종로구,쌈지길,30,7,0,4,4,4,788
a014382,1,20,3,3,3,3,3,2,3,4,4,5,5,1,0,서울,종로구,쌈지길,60,4,0,5,5,5,1419
a002909,1,20,5,2,6,2,1,3,3,4,5,6,6,9,1,경기,여주시,쎈토이박물관,90,2,0,5,4,4,850
a003204,1,20,3,3,2,3,1,2,4,4,4,4,3,3,1,인천,중구,씨사이드파크,180,1,0,4,4,4,1353
a012513,0,20,7,1,1,2,2,2,2,4,4,3,6,1,1,경기,수원시,아늑감,90,4,0,4,4,4,1564
a007061,1,20,1,1,1,5,4,2,3,5,5,3,5,6,0,서울,성동구,아더 성수 스페이스,60,3,0,1,4,3,1409
a012165,0,20,3,2,1,5,4,2,3,5,5,3,5,1,1,서울,성동구,아더 성수 스페이스,30,4,0,4,3,5,190
a009891,1,20,2,1,1,5,4,2,3,5,5,3,5,3,1,서울,성동구,아더 성수 스페이스,30,3,0,5,5,5,318
a003576,1,20,4,1,1,7,7,5,1,5,5,3,3,7,0,서울,종로구,아라리오뮤지엄 인 스페이스,60,3,0,5,5,5,1720
a001857,1,20,3,2,5,6,1,4,4,3,4,4,6,2,0,서울,종로구,아르코미술관,30,3,0,4,4,4,214
a003920,0,20,2,3,1,6,1,4,4,3,4,4,6,8,0,서울,종로구,아르코미술관,90,3,1,4,5,4,1675
a000788,1,20,4,3,3,4,2,2,2,4,4,4,6,3,1,서울,용산구,아모레퍼시픽미술관,60,3,0,5,5,5,1177
a010286,1,20,4,1,1,4,2,2,2,4,4,4,6,2,1,서울,용산구,아모레퍼시픽미술관,60,3,0,4,4,5,1444
a012471,1,20,2,2,3,7,4,1,4,3,3,1,7,2,1,서울,종로구,아이사구아,120,1,0,3,3,3,649
a003305,0,20,2,2,1,4,3,3,2,4,5,4,5,1,1,서울,용산구,아이파크몰,90,4,1,5,5,5,971
a001997,1,20,2,2,2,4,3,3,2,4,5,4,5,1,0,서울,용산구,아이파크몰,240,4,1,5,5,4,1644
a001029,0,20,2,3,5,4,3,3,2,4,5,4,5,3,1,서울,용산구,아이파크몰,210,4,0,5,5,5,1495
a017703,0,20,1,1,3,4,3,3,2,4,5,4,5,5,0,서울,용산구,아이파크몰,120,4,1,5,5,5,1506
a001109,0,20,2,3,3,4,3,3,2,4,5,4,5,1,1,서울,용산구,아이파크몰,30,4,1,4,5,4,1011
a000195,1,20,2,3,5,4,3,3,2,4,5,4,5,1,0,서울,용산구,아이파크몰,60,4,0,4,4,4,697
a009620,1,20,4,2,2,4,3,3,2,4,5,4,5,7,1,서울,용산구,아이파크몰,30,4,0,4,4,4,443
a000358,1,20,4,2,10,4,3,3,2,4,5,4,5,9,2,서울,용산구,아이파크몰,120,3,0,5,5,5,637
a000503,1,20,4,5,2,4,3,3,2,4,5,4,5,2,6,서울,용산구,아이파크몰,60,4,0,5,5,5,1560
a000744,1,20,4,1,2,2,2,3,4,3,3,4,5,9,1,경기,가평군,아침고요수목원,90,1,0,4,4,4,1875
a003329,1,20,1,2,1,2,2,3,4,3,3,4,5,2,2,경기,가평군,아침고요수목원,120,1,1,5,5,5,851
a010360,0,20,4,2,1,2,2,3,4,3,3,4,5,3,1,경기,가평군,아침고요수목원,180,1,0,4,3,4,1300
a005768,0,20,4,2,2,2,2,3,4,3,3,4,5,3,1,경기,가평군,아침고요수목원,60,1,1,4,4,4,1136
a001854,1,20,5,2,1,2,2,3,4,3,3,4,5,3,1,경기,가평군,아침고요수목원,90,1,0,4,3,4,1700
a010016,0,20,1,2,3,2,2,3,4,3,3,4,5,2,1,경기,가평군,아침고요수목원,120,1,0,5,4,5,1865
a008526,0,20,8,2,3,2,2,3,4,3,3,4,5,3,1,경기,가평군,아침고요수목원,90,1,0,5,5,5,440
a002760,1,20,4,2,5,2,2,3,4,3,3,4,5,3,1,경기,가평군,아침고요수목원,120,1,1,5,5,5,258
a006603,0,20,1,1,2,2,2,1,6,1,2,7,4,3,1,경기,수원시,아쿠아플라넷 광교,60,6,0,5,2,5,680
a002809,1,20,4,2,8,4,4,2,2,6,5,6,4,2,1,경기,고양시,아쿠아플라넷 일산,60,6,0,4,2,4,1147
a003124,1,20,5,3,2,4,4,2,2,6,5,6,4,10,1,경기,고양시,아쿠아플라넷 일산,120,6,0,4,2,3,1709
a004862,0,20,1,2,2,2,2,2,2,4,3,4,4,3,1,서울,영등포구,아쿠아플라넷63,60,6,0,3,3,3,197
a001999,1,20,3,2,9,2,2,2,2,4,3,4,4,1,0,서울,영등포구,아쿠아플라넷63,150,6,0,5,5,5,985
a000080,0,20,4,8,2,4,2,2,4,5,4,4,4,1,1,경기,고양시,아쿠아필드 고양,330,3,0,4,4,4,56
a008406,1,20,5,2,1,4,2,2,4,5,4,4,4,3,2,경기,고양시,아쿠아필드 고양,300,6,0,4,4,5,77
a004349,0,20,2,2,5,3,1,4,2,3,4,6,3,1,0,경기,안성시,아쿠아필드 안성,180,6,0,5,4,4,445
a011641,1,20,3,1,1,3,2,2,3,3,4,5,6,2,2,경기,하남시,아쿠아필드 하남,180,6,0,5,5,5,1356
a000939,0,20,1,1,2,3,2,2,3,3,4,5,6,3,1,경기,하남시,아쿠아필드 하남,150,6,0,5,5,5,1127
a003798,1,20,4,3,1,3,2,2,3,3,4,5,6,1,1,경기,하남시,아쿠아필드 하남,390,4,1,2,2,2,1512
a002923,0,20,1,3,4,5,5,5,3,1,5,4,5,2,1,경기,하남시,아크앤북 미사현대점,30,3,0,4,4,4,608
a000816,0,20,7,2,10,2,2,2,3,6,4,6,6,1,3,경기,가평군,아토믹워터파크,30,1,1,4,5,5,1009
a002123,1,20,5,1,10,2,1,3,2,3,4,5,6,1,0,서울,종로구,아트선재센터,60,3,0,5,5,5,1117
a004701,1,20,2,1,1,3,2,1,4,7,2,6,5,7,0,인천,연수구,아트센터 인천,180,3,0,5,4,5,1370
a014382,1,20,3,3,3,3,3,2,4,6,4,1,1,1,0,서울,마포구,아트스페이스 합정,90,3,0,5,5,5,1418
a010118,0,20,1,2,4,3,2,1,7,5,4,2,7,7,0,경기,성남시,아트스페이스J,30,3,0,5,5,5,1248
a003924,1,20,4,3,1,2,2,2,6,6,2,7,7,7,0,경기,파주시,아트컨티뉴 고양파주갤러리,30,3,0,3,3,3,1348
a006743,1,20,3,1,1,3,5,4,2,5,4,1,1,2,1,서울,종로구,아트포레스트,120,3,0,4,4,4,428
a017996,1,20,2,1,10,2,2,2,6,4,3,6,6,3,4,서울,영등포구,아트필드갤러리,30,3,0,5,5,5,155
a007778,1,20,4,1,2,2,2,4,3,4,3,4,7,3,1,서울,종로구,안녕인사동,60,3,0,5,5,5,1233
a005322,1,20,4,1,3,2,2,4,3,4,3,4,7,1,1,서울,종로구,안녕인사동,30,4,0,4,4,4,1702
a000685,0,20,4,2,4,2,2,2,3,3,5,6,3,7,0,경기,안산시,안산화랑공원,30,1,0,4,4,4,1686
a004571,0,20,4,2,4,5,1,2,4,5,4,6,6,3,1,경기,안성시,안성맞춤랜드,510,8,1,4,3,5,1289
a007965,1,20,3,1,1,4,1,1,2,4,2,2,7,5,1,경기,안성시,안성팜랜드,150,6,0,5,5,5,1104
a007654,1,20,7,1,2,4,1,1,2,4,2,2,7,3,1,경기,안성시,안성팜랜드,90,6,1,4,4,5,1502
a002631,1,20,1,3,2,4,1,1,2,4,2,2,7,1,3,경기,안성시,안성팜랜드,240,1,0,4,3,3,472
b015583,1,20,3,2,2,4,1,1,2,4,2,2,7,1,1,경기,안성시,안성팜랜드,120,6,0,4,3,5,2
b015583,1,20,3,2,2,1,1,1,4,7,1,1,7,1,1,경기,안성시,안성향교,30,2,0,4,3,3,1
a009594,0,20,6,2,4,4,1,1,4,4,4,7,1,1,1,경기,안양시,안양 농수산물도매시장,30,4,0,5,4,5,1297
a002154,0,20,4,2,2,4,2,2,4,4,2,2,6,1,0,경기,안양시,안양예술공원,60,1,1,4,5,5,1223
a004540,1,20,4,2,2,4,2,2,4,4,2,2,6,9,1,경기,안양시,안양예술공원,90,1,0,3,3,3,1027
a018173,0,20,5,1,2,4,1,1,4,6,3,7,4,1,1,경기,안양시,안양중앙시장,60,4,0,4,3,4,426
a014921,1,20,4,1,4,5,2,2,4,5,2,2,6,5,0,경기,안양시,안양파빌리온,60,3,0,5,5,5,1531
a014921,1,20,4,1,4,5,2,2,4,5,2,2,6,5,0,경기,안양시,안양파빌리온,60,3,0,5,5,5,1532
a002154,0,20,4,2,2,5,2,2,4,5,2,2,6,1,0,경기,안양시,안양파빌리온,30,3,0,5,5,5,1224
a001375,0,20,2,3,4,4,2,1,6,1,7,2,7,3,2,서울,성동구,알비,30,3,0,5,5,5,1098
a000793,1,20,3,3,1,4,3,4,3,2,3,2,5,7,0,서울,강동구,암사종합시장,30,4,0,3,3,3,1551
a001575,1,20,1,2,7,4,2,2,4,4,4,4,5,1,2,서울,마포구,애니메이트 홍대점,180,4,0,5,5,5,201
a004957,0,20,4,2,4,4,2,2,4,4,4,4,5,3,1,서울,마포구,애니메이트 홍대점,30,4,0,4,4,4,82
a004957,0,20,4,2,4,4,2,2,4,4,6,4,4,3,1,서울,마포구,애니플러스샵 서울1호점,180,4,1,5,5,5,81
a000624,0,20,1,1,3,4,4,4,5,6,4,3,4,2,3,경기,부천시,야인시대수영장,540,6,0,5,5,5,1660
a002230,1,20,5,1,1,2,4,2,3,3,5,2,7,1,0,경기,양평군,양서농협 두물머리 로컬푸드직매장,30,4,0,4,4,4,1325
a001922,1,20,3,2,2,4,4,3,3,2,4,2,7,6,2,서울,서초구,양재동꽃시장,30,4,0,3,3,3,452
a002360,1,20,4,1,2,6,1,1,7,1,1,7,1,1,1,경기,양주시,양주시립장욱진미술관,30,3,0,3,3,4,1448
a018069,1,20,4,1,2,1,2,2,4,5,6,2,6,2,1,경기,양주시,양주전통문화축제,30,8,0,4,3,3,1105
a007378,1,20,5,1,3,2,1,2,4,4,4,3,6,6,3,서울,영등포구,양화한강공원,210,1,0,5,5,5,1508
a010281,0,20,3,3,5,4,3,4,3,4,4,4,5,7,1,서울,종로구,어둠속의대화,150,3,0,5,5,5,1863
a000082,0,20,5,3,1,4,3,4,3,4,4,4,5,1,1,서울,종로구,어둠속의대화,90,3,0,5,5,5,707
a007658,0,20,1,1,3,4,3,2,3,4,5,4,6,7,1,서울,성동구,언더스탠드에비뉴,30,4,0,3,2,2,403
a000949,1,20,4,3,1,4,3,2,3,4,5,4,6,3,2,서울,성동구,언더스탠드에비뉴,30,4,0,2,2,2,767
a003313,0,20,4,2,1,5,2,2,1,5,2,6,6,7,1,서울,용산구,언더스테이지,90,3,0,5,5,5,1646
a003313,0,20,4,2,1,5,2,2,1,5,2,6,6,7,1,서울,용산구,언더스테이지,90,3,1,5,5,5,1648
a002084,1,20,4,2,1,2,3,2,4,4,6,2,6,3,1,경기,가평군,에델바이스 스위스 테마파크,90,6,0,4,4,4,1042
a005790,0,20,4,2,1,2,3,2,4,4,6,2,6,2,0,경기,가평군,에델바이스 스위스 테마파크,90,6,0,5,5,4,1382
a003227,0,20,3,2,7,4,2,3,4,5,4,4,5,3,1,경기,용인시,에버랜드,630,6,1,4,2,4,1181
a002378,0,20,7,4,2,4,2,3,4,5,4,4,5,7,0,경기,용인시,에버랜드,300,6,0,4,4,4,828
a014783,1,20,4,1,1,4,2,3,4,5,4,4,5,1,0,경기,용인시,에버랜드,720,6,1,4,4,5,611
a003947,0,20,2,2,1,4,2,3,4,5,4,4,5,3,1,경기,용인시,에버랜드,600,6,0,5,5,5,1423
a007394,1,20,4,1,1,4,2,3,4,5,4,4,5,7,1,경기,용인시,에버랜드,60,6,1,5,5,5,1571
a006364,0,20,4,1,1,4,2,3,4,5,4,4,5,3,1,경기,용인시,에버랜드,600,6,1,5,5,5,1822
a017661,1,20,4,1,5,4,2,3,4,5,4,4,5,5,1,경기,용인시,에버랜드,390,6,1,5,5,5,549
a007394,1,20,4,1,1,4,2,3,4,5,4,4,5,7,1,경기,용인시,에버랜드,90,6,1,5,5,5,1570
a006656,1,20,4,1,4,4,2,3,4,5,4,4,5,1,3,경기,용인시,에버랜드,60,6,1,5,5,5,1847
a006656,1,20,4,1,4,4,2,3,4,5,4,4,5,1,3,경기,용인시,에버랜드,30,6,1,5,5,5,1853
a006656,1,20,4,1,4,4,2,3,4,5,4,4,5,1,3,경기,용인시,에버랜드,30,6,0,5,5,5,1848
a006656,1,20,4,1,4,4,2,3,4,5,4,4,5,1,3,경기,용인시,에버랜드,30,6,0,5,5,5,1849
a005303,1,20,4,1,5,4,2,3,4,5,4,4,5,3,1,경기,용인시,에버랜드,30,6,1,5,5,5,434
a003323,1,20,4,1,5,4,2,3,4,5,4,4,5,1,1,경기,용인시,에버랜드,90,6,1,5,5,5,371
a003114,1,20,3,2,1,4,2,3,4,5,4,4,5,3,1,경기,용인시,에버랜드,450,6,0,3,2,3,449
a003323,1,20,4,1,5,4,2,3,4,5,4,4,5,1,1,경기,용인시,에버랜드,30,6,0,5,5,5,370
a006656,1,20,4,1,4,4,2,3,4,5,4,4,5,1,3,경기,용인시,에버랜드,60,6,1,5,5,5,1851
a006656,1,20,4,1,4,4,2,3,4,5,4,4,5,1,3,경기,용인시,에버랜드,90,6,0,5,5,5,1850
a003323,1,20,4,1,5,4,2,3,4,5,4,4,5,1,1,경기,용인시,에버랜드,60,6,1,5,5,5,372
a005795,0,20,4,2,2,4,2,3,4,5,4,4,5,4,0,경기,용인시,에버랜드,240,6,1,3,3,2,592
a006656,1,20,4,1,4,4,2,3,4,5,4,4,5,1,3,경기,용인시,에버랜드,30,6,1,5,5,5,1852
a008194,0,20,4,1,2,4,2,3,4,5,4,4,5,5,1,경기,용인시,에버랜드,510,6,1,4,5,5,80
a010126,1,20,2,3,4,4,2,3,4,5,4,4,5,2,0,경기,용인시,에버랜드,510,6,1,5,5,5,1385
a004303,0,20,10,1,5,4,2,3,4,5,4,4,5,1,3,경기,용인시,에버랜드,480,6,1,5,5,5,889
a005105,1,20,4,1,1,4,2,3,4,5,4,4,5,3,2,경기,용인시,에버랜드,360,6,0,3,4,4,1173
a002530,1,20,1,1,8,4,2,3,4,5,4,4,5,1,1,경기,용인시,에버랜드,720,6,1,4,4,4,1214
a004102,0,20,1,2,4,4,2,3,4,5,4,4,5,7,1,경기,용인시,에버랜드,420,6,1,5,5,5,632
